led,distance,concentrator,angle,weighted_ch0_baseline_mean,weighted_ch0_baseline_sigma,weighted_ch0_dcr,weighted_ch0_dcr_error,weighted_ch0_led,weighted_ch0_led_error,weighted_ch0_trigger_ratio,weighted_ch0_trigger_ratio_error,weighted_ch0_lambda,weighted_ch0_lambda_error,weighted_ch1_baseline_mean,weighted_ch1_baseline_sigma,weighted_ch1_dcr,weighted_ch1_dcr_error,weighted_ch1_led,weighted_ch1_led_error,weighted_ch1_trigger_ratio,weighted_ch1_trigger_ratio_error,weighted_ch1_lambda,weighted_ch1_lambda_error,weighted_test_cali,weighted_test_cali_error,total_ch0_baseline_mean,total_ch0_baseline_sigma,total_ch0_dcr,total_ch0_dcr_error,total_ch0_led,total_ch0_led_error,total_ch0_trigger_ratio,total_ch0_trigger_ratio_error,total_ch0_lambda,total_ch0_lambda_error,total_ch1_baseline_mean,total_ch1_baseline_sigma,total_ch1_dcr,total_ch1_dcr_error,total_ch1_led,total_ch1_led_error,total_ch1_trigger_ratio,total_ch1_trigger_ratio_error,total_ch1_lambda,total_ch1_lambda_error,total_test_cali,total_test_cali_error
415.0,1.0,1.0,0.0,393.2155619850153,0.078321503618697,3.6683792077708475,0.03447104323480255,4064.855291601589,4.32180388220785,0.06226800754227069,6.620410752336008e-05,0.06662998833815559,7.647264818976146e-05,488.47042237924774,0.10657512539954593,7.316894320041342,0.04881762044197753,11492.685848696934,7.2551614023776345,0.17605218647000573,0.00011113912314216254,0.2111243440326929,0.00017211247858263517,3.401070961822701,0.04151108008712194,393.2155619850153,0.078321503618697,3.7391230778888906,0.03480332615093573,81318.50613321963,86.44671489539601,0.062284398683120946,6.621225492343204e-05,0.06664925767879883,7.648207827744434e-05,488.47042237924774,0.10657512539954593,7.388787872059473,0.049056001851464304,229868.4510193941,145.1077441271618,0.17606347163143388,0.000111142582116606,0.21114477865717812,0.0001721200141076423,3.3995231715409613,0.0060829218197962776
415.0,1.0,1.0,5.0,393.2730026279517,0.231718731106276,4.995687681146225,0.1362030984293656,2505.923752302705,11.348564630805424,0.0383873123820879,0.0001738444336826,0.0391427991286505,0.0001807842118663,487.1699771278063,0.3000606169810672,17.475557352472798,0.2569907966763501,6856.461560108677,18.859480459751683,0.1050315802712725,0.0002889013550819,0.1109651621351268,0.0003228060191718,2.8348806065304086,0.12439406101045339,393.2730026279517,0.231718731106276,5.065158797091596,0.1371468636142781,50133.981862382505,227.00104655701583,0.0383991895392022,0.0001738672231594,0.0391558723762603,0.0001808101878326,487.1699771278063,0.3000606169810672,17.535658786349337,0.2574323350463749,137139.4906118479,377.2021530584988,0.105039438275006,0.0002889109628205,0.1109756267899158,0.0003228197701401,2.834201361254792,0.0154678405680095
415.0,1.0,1.0,10.0,393.4578872971494,0.2435695302236269,4.956041460095325,0.1355406358428391,2786.6289471516184,11.949260247666832,0.0426873306855333,0.0001830462660488,0.0436241332123222,0.0001912083747037,486.8170893715368,0.2916465445248644,10.67060532302068,0.199662886409288,6781.899733549288,18.61551633626052,0.1038893954281446,0.0002851641595628,0.1096890233752505,0.0003182240331224,2.5144115263307367,0.11496243917823508,393.4578872971494,0.2435695302236269,5.052426010854795,0.1368522790872997,55750.5661424614,239.0269244033012,0.0427011076458803,0.0001830782202843,0.0436396140824996,0.000191244575489,486.8170893715368,0.2916465445248644,10.714817553749866,0.2000760971079309,135654.79352546344,372.33078472390497,0.103902262197812,0.0002851798289858,0.1097057895877422,0.0003182463440709,2.513903752227185,0.0132118399143267
415.0,1.0,1.0,15.0,393.4700452767858,0.2498885178643032,4.635667121492178,0.1309546796950767,3361.1315049578448,13.085231252559248,0.0514879213382022,0.0002004477826678,0.0528598235094887,0.0002113285902448,487.2879389253398,0.2917254313529366,9.741271398843034,0.1904564066399027,7311.92229414956,19.29541398380464,0.1120086135745949,0.0002955792583303,0.1187890542133636,0.0003328622899203,2.2472465159109016,0.10474419442653325,393.4700452767858,0.2498885178643032,4.698221886825296,0.1318352852587176,67234.79045315928,261.7312359139358,0.051497235334834,0.0002004681647625,0.052870574835179,0.0002113522197621,487.2879389253398,0.2917254313529366,9.83058711238241,0.1913275421869395,146262.1864629123,385.9401118306324,0.112026797229559,0.0002956036395761,0.1188137135056178,0.0003328970273583,2.247255942951496,0.0109703456486226
415.0,1.0,1.0,20.0,393.3473927736023,0.2447349134370085,4.771544909862618,0.1328654553274547,3156.9914235610377,12.694728995440618,0.0483608486730353,0.0001944661200764,0.049567622711744,0.0002043484731267,487.1626416395311,0.2829111809746226,9.324843613062711,0.1866048155403481,6295.600171608029,17.9249691938322,0.0964401024254452,0.0002745863471572,0.1014109997631958,0.0003038937165767,2.045912113900281,0.10211423228896303,393.3473927736023,0.2447349134370085,4.876189271870931,0.1343144844752048,63167.7528806608,253.9390353326352,0.0483822377796693,0.0001945001718236,0.0495918350903657,0.0002043889674461,487.1626416395311,0.2829111809746226,9.399123397417744,0.1873465688114023,125924.56235859008,358.5189378144901,0.0964497206326833,0.0002746013227766,0.1014235209494592,0.0003039137157578,2.045165716587144,0.0104213256577588
415.0,1.0,1.0,25.0,392.6590555628844,0.2514147526573766,5.04002265438222,0.1367004378446949,3553.014799241364,13.458833161366124,0.0544273100373983,0.0002061708511238,0.0559622650675352,0.0002180379137297,487.3151661736317,0.2820905898561421,8.915574331226587,0.1824646803919127,6420.716770862759,18.09012286895505,0.0983565681811084,0.0002771158527719,0.1035332628222398,0.0003073449843511,1.8500549021254933,0.09519427701878039,392.6590555628844,0.2514147526573766,5.109242783613584,0.1376359647648093,71091.43718685588,269.23024998430964,0.0544511620610109,0.0002062118949021,0.0559897391885231,0.0002180869846465,487.3151661736317,0.2820905898561421,8.973504131507772,0.1830565114691513,128434.89829495682,361.8302440509715,0.09837231793425,0.0002771371354557,0.1035536134606591,0.000307374253218,1.849510552495764,0.0090574237141558
415.0,1.0,1.0,30.0,393.9295335100314,0.256567288145549,4.7100146825134255,0.1318557622967859,3780.891570044772,13.86412096977878,0.0579180693940681,0.0002123793040713,0.0596617214654137,0.0002254360308856,487.2357050924852,0.2863567509803719,9.239048118578046,0.1859507472410956,6430.056318564099,18.11199940389601,0.0984996372329058,0.0002774509712606,0.1036929559898955,0.0003077655972953,1.738014818261773,0.09138357580243947,393.9295335100314,0.256567288145549,4.772813799334975,0.1327318749542284,75635.10888180479,277.3140862063337,0.0579313027587352,0.0002124035586751,0.0596770800571069,0.0002254650423023,487.2357050924852,0.2863567509803719,9.318971293339311,0.1867533067357572,128614.9341339233,362.2561254081693,0.0985102130314976,0.0002774633313481,0.103706565334161,0.0003077831111999,1.73779556967132,0.008349003036369
415.0,1.0,1.0,35.0,393.6251171613006,0.2546690893717766,4.078695480544343,0.1227527522575367,3815.242817317328,13.912966152541491,0.0584442833535129,0.0002131275452288,0.0602199094066508,0.000226356667379,487.0968274681212,0.283026423407684,9.01938382548267,0.1836436180649415,6097.595042216392,17.641833972190124,0.0934067867986579,0.000270248682172,0.0980594118283569,0.000298092349213,1.6283553528150427,0.08872355134945738,393.6251171613006,0.2546690893717766,4.20050648549651,0.1245722840134419,76328.5086906898,278.29736783519576,0.0584623994260798,0.0002131566849227,0.0602409948008987,0.0002263921109394,487.0968274681212,0.283026423407684,9.09739225772593,0.1844360728756094,121968.34013192996,352.85592666717747,0.0934193781647747,0.0002702634242242,0.0980753152513394,0.0002981129507016,1.628049396851532,0.0078691792376866
415.0,1.0,1.0,40.0,393.7851124357027,0.2535492904401097,4.475658236865027,0.1285076625192154,3770.997098155407,13.840401801554384,0.0577665897352367,0.0002120162863386,0.0594994437462981,0.0002250144024016,487.28821691255393,0.2715794399465829,8.038327330709622,0.1734416415430314,5835.036793858381,17.24553943972835,0.0893848897390352,0.0002641783957053,0.0936316906824487,0.0002901095145263,1.5736565720124764,0.08771299681942409,393.7851124357027,0.2535492904401097,4.542126100846903,0.1294583777931126,75455.51801442308,276.87379383285776,0.0577938370114101,0.0002120666497902,0.0595311716756171,0.0002250745729762,487.28821691255393,0.2715794399465829,8.083413867334624,0.1739273738260505,116726.79955457654,344.9477102547218,0.0894048547520573,0.0002642066779014,0.093656887472844,0.0002901472507076,1.5732411245519655,0.007689886513693
415.0,1.0,1.0,45.0,393.3094237754701,0.2558547582912883,4.377937108723512,0.12715999268819,3796.494275642324,13.884965882823773,0.0581570814283443,0.0002126986195285,0.059915979414036,0.0002258323115049,487.349551068468,0.2705823535143699,9.5295405049161,0.1891643179665,5586.748618961714,16.916366616306167,0.0855813207561536,0.0002591355180193,0.0894654157009371,0.0002833881345713,1.4931812277106629,0.08574117445734926,393.3094237754701,0.2558547582912883,4.4579864100483695,0.1283172682031472,75939.90594274552,277.7217182836526,0.0581647563899705,0.0002127157768716,0.0599249203289678,0.0002258524283465,487.349551068468,0.2705823535143699,9.58643853912596,0.1897281992907905,111744.50458329036,338.3427329810078,0.0855886217702898,0.0002591473138641,0.0894747231956318,0.0002834034221728,1.4931137614275554,0.0073508053458139
