led,distance,concentrator,angle,weighted_ch0_baseline_mean,weighted_ch0_baseline_sigma,weighted_ch0_dcr,weighted_ch0_dcr_error,weighted_ch0_led,weighted_ch0_led_error,weighted_ch0_trigger_ratio,weighted_ch0_trigger_ratio_error,weighted_ch0_lambda,weighted_ch0_lambda_error,weighted_ch1_baseline_mean,weighted_ch1_baseline_sigma,weighted_ch1_dcr,weighted_ch1_dcr_error,weighted_ch1_led,weighted_ch1_led_error,weighted_ch1_trigger_ratio,weighted_ch1_trigger_ratio_error,weighted_ch1_lambda,weighted_ch1_lambda_error,weighted_test_cali,weighted_test_cali_error,total_ch0_baseline_mean,total_ch0_baseline_sigma,total_ch0_dcr,total_ch0_dcr_error,total_ch0_led,total_ch0_led_error,total_ch0_trigger_ratio,total_ch0_trigger_ratio_error,total_ch0_lambda,total_ch0_lambda_error,total_ch1_baseline_mean,total_ch1_baseline_sigma,total_ch1_dcr,total_ch1_dcr_error,total_ch1_led,total_ch1_led_error,total_ch1_trigger_ratio,total_ch1_trigger_ratio_error,total_ch1_lambda,total_ch1_lambda_error,total_test_cali,total_test_cali_error
465.0,2.0,1.0,0.0,393.2650666626779,0.11900573982783555,2.9601707579711705,0.045874369515538235,4579.804596549459,6.962075091035072,0.07015633933881679,0.00010664946399889545,0.07275744987977313,0.00011476382390971103,488.79404641846924,0.13280746900874302,5.146364793642398,0.06064456503836689,8218.991729128566,9.320416273797772,0.12590370740021786,0.00014277602472145335,0.13460372639433701,0.00016345346371828587,1.8534453803949293,0.040669650531840615,393.2650666626779,0.11900573982783555,3.0135311672307004,0.0462857385975182,91610.94028503787,139.25469939169608,0.07016771284395368,0.00010665957280116227,0.0727712112839566,0.00011477614865977434,488.79404641846924,0.13280746900874302,5.227971519783232,0.06112280123054622,164395.2066701945,186.41621241461957,0.12591548158111662,0.00014278206563206767,0.13462113465822687,0.00016346275131817598,1.8533447338074303,0.0037044086324905107
465.0,2.0,1.0,10.0,393.5057528188496,0.3100058817989864,3.1809627047886315,0.1055929563640404,7234.42442443426,19.379030834514342,0.1108214525801816,0.0002968601537149,0.1174549571389443,0.0003338586275072,487.8166085606579,0.3255280753767944,7.358021224024828,0.1621749309215833,9451.79741622827,22.493287254269077,0.1447885633613398,0.000344566287596,0.1564022261345985,0.0004029012904903,1.3315932332220013,0.07147099798828682,393.5057528188496,0.3100058817989864,3.228278186341813,0.1063753829314957,144701.930599656,387.5993793120527,0.1108317483146874,0.0002968745245956,0.1174688018870095,0.0003338789076566,487.8166085606579,0.3255280753767944,7.438382159854042,0.1630581261443251,189048.2893659328,449.8909272685096,0.1447980157520931,0.0003445855754201,0.1564175990589478,0.0004029288773495,1.3315671612059363,0.0051077746574786
465.0,2.0,1.0,20.0,393.2437957776543,0.354324386429221,3.318092146477192,0.1075545747047893,10557.4676251634,23.280458791794967,0.1617259133756647,0.0003566246751193,0.1764069617629315,0.0004254268390434,489.1275840283625,0.3139613631317285,7.418021913223185,0.1629943443026399,8752.054377856115,21.70800234908488,0.1340694604450998,0.0003325368006906,0.1439478573622133,0.0003840221398022,0.8159987334040761,0.054171341188321155,393.2437957776543,0.354324386429221,3.3538559389394385,0.1081326553977442,211160.11141898925,465.6256112115237,0.1617341539667503,0.0003566372634892,0.1764199901064496,0.0004254464919176,489.1275840283625,0.3139613631317285,7.467289997337263,0.1635347261860456,175050.90296400126,434.1631527029173,0.1340769783731627,0.0003325391794599,0.1439592639470149,0.0003840285696934,0.8160031290113533,0.0029344125986592
465.0,2.0,1.0,30.0,393.5301708399384,0.4228417485307724,3.2533099290774485,0.1064902781141253,15563.692995042436,28.14466063127904,0.2384144147524882,0.0004311375709448,0.2723430473026771,0.0005661033872107,488.37465627215386,0.3044956264693296,6.53124495825124,0.1529083275939495,8375.739503590945,21.175031602078885,0.128304833081969,0.0003243724203749,0.1373134120095532,0.0003721165465089,0.5041928309517135,0.04149703565355723,393.5301708399384,0.4228417485307724,3.325392083557719,0.1076635439184792,311294.5032486053,562.9137584197416,0.2384302261401695,0.0004311533076131,0.2723734839766045,0.0005661376309986,488.37465627215386,0.3044956264693296,6.583366502059629,0.1535172452517648,167525.56061899132,423.50942862144495,0.128313082581948,0.0003243791579514,0.1373249592015248,0.000372128055922,0.5041788840697883,0.0017218660057797
465.0,2.0,1.0,40.0,392.9061535360226,0.4705060293255471,3.361402966632017,0.1081943009237091,19731.25364105251,31.637357950154577,0.3022557236680837,0.0004846408999717,0.3598957048392748,0.0006945808099079,488.7191072235949,0.2915788704288281,6.147550694821581,0.1484193068583635,7612.242723168119,20.21781868707017,0.1166091103426488,0.0003097092323386,0.1239851532543354,0.0003505911081047,0.3445030090306461,0.03434260264789493,392.9061535360226,0.4705060293255471,3.43720428026092,0.1094074176818627,394634.0304301146,632.7575535490632,0.3022625845818892,0.0004846488614805,0.3599124426751688,0.000694600648856,488.7191072235949,0.2915788704288281,6.227711010016521,0.1493838215334911,152253.62888623332,404.36844740466,0.1166158309484017,0.0003097184799361,0.1239951004561752,0.000350604517023,0.3445146256532295,0.0011794136230026
465.0,2.0,1.0,50.0,392.77490184902894,0.4588784768787999,4.319380634972597,0.1228497482624614,19230.95479916226,31.30842129706885,0.2945918320950101,0.0004796020419281,0.3489711671122993,0.0006798912490552,488.55066037787947,0.2765243571949228,6.649657527826991,0.1552451790992283,6312.035496406703,18.62311229478449,0.0966917202268182,0.0002852805192215,0.101687899790834,0.0003158170846232,0.2913934140527741,0.032685216124387184,392.77490184902894,0.4588784768787999,4.437422548029804,0.1245170793387707,384628.9007868108,626.1789686940049,0.2945993419016626,0.0004796101169531,0.3489893282371312,0.0006799116380839,488.55066037787947,0.2765243571949228,6.730523894533649,0.1561862934551807,126255.48401946203,372.5161932064604,0.0967030361668673,0.0002853218391593,0.1017039160263502,0.0003158671517599,0.291424143368775,0.0010684301494482
465.0,2.0,1.0,60.0,393.7878536818599,0.3735426086797793,2.948148761716081,0.1014634024803166,12747.879807289006,25.498496680600763,0.1952800215577359,0.0003906019712101,0.2172546108675046,0.000485387664029,487.8944010349322,0.2437411725131461,6.085410425941484,0.1500035856299399,4080.3079224205217,15.29722184259682,0.0625047169488437,0.0002343324424417,0.064542003670099,0.0002499557338571,0.2970800178296827,0.03644510638150203,393.7878536818599,0.3735426086797793,3.0240386797669387,0.1027610174958107,254973.87132838496,509.9861207641349,0.195292487230687,0.0003906143694578,0.2172764057616478,0.0004854116101309,487.8944010349322,0.2437411725131461,6.167504185202167,0.1510119896825065,81620.8109962914,305.97690984466266,0.0625159397949535,0.0002343573145256,0.0645555237300649,0.0002499853858575,0.2971124430366468,0.0013282833143246
465.0,2.0,1.0,70.0,394.23233731719614,0.3119290768537055,2.9794493281984367,0.1022490327322521,8183.649919591717,20.54616686219253,0.1253622843074711,0.0003147390757075,0.1339437027729828,0.0003598505755206,487.866717676912,0.1981411371293701,4.7842049445830215,0.1424608141836147,1050.2287312245526,9.188442917489416,0.0160880626719446,0.0001407543339076,0.0162182408770912,0.0001430557944845,0.1210825185606452,0.03341362009309677,394.23233731719614,0.3119290768537055,3.0177333617761,0.1029038535381251,163680.9218420789,410.9396009024054,0.1253683531265923,0.0003147515325539,0.1339524562611947,0.0003598675324396,487.866717676912,0.1981411371293701,4.882658972326068,0.1439191980560684,20992.49375755442,183.9515872505328,0.0160788095569503,0.0001408942917053,0.016209476150501,0.0001431967245688,0.1210091744707846,0.0011173506504921
465.0,2.0,1.0,80.0,394.333308248335,0.2764595854856874,3.3530550735199545,0.1092403628672171,5451.286875081468,16.967733623012585,0.083506232767792,0.0002599223900583,0.0871981710160969,0.0002836050170695,488.5488973612446,0.1832411302835902,4.9919002592239625,0.180364674464957,261.78268060811763,9.11713515913798,0.0040101513573547,0.000139661996923,0.0040179833418188,0.0001402243068994,0.0460787571000443,0.04018804515872226,394.333308248335,0.2764595854856874,3.448651889860542,0.1107866601329068,109035.82339314197,339.3819239708048,0.0835139578685217,0.0002599432628452,0.0872084413530143,0.0002836303564871,488.5488973612446,0.1832411302835902,5.050551079105117,0.1814211503928656,5220.195494662898,183.31991200057027,0.0039983115002013,0.0001404104718141,0.0040063261180534,0.0001409741303005,0.045939659692301,0.0016234094663342
465.0,2.0,1.0,90.0,393.7416117733551,0.2498674839356109,2.744180075166692,0.0990211233166267,3871.135200346235,14.365834456967988,0.0593004779464802,0.0002200648660687,0.0611299016700771,0.0002339373445732,488.2180638395541,0.186135225411398,5.008155190468808,0.1990716759628534,183.42835351639303,10.22620265530697,0.0028098706114643,0.0001566513887148,0.002813477394355,0.0001570927809156,0.0460245692777268,0.050752810274849805,393.7416117733551,0.2498674839356109,2.8441739773158394,0.1008090738146501,77435.66676397974,287.3311661891379,0.0593104065287835,0.0002200759544953,0.0611420626026635,0.0002339517265023,488.2180638395541,0.186135225411398,5.080146019033738,0.2004973705543989,3617.984142489354,206.17383939567736,0.0027711275601174,0.000157915011792,0.0027749742421692,0.0001583538304558,0.0453856825243636,0.002595748482305
