led,distance,concentrator,angle,weighted_ch0_baseline_mean,weighted_ch0_baseline_sigma,weighted_ch0_dcr,weighted_ch0_dcr_error,weighted_ch0_led,weighted_ch0_led_error,weighted_ch0_trigger_ratio,weighted_ch0_trigger_ratio_error,weighted_ch0_lambda,weighted_ch0_lambda_error,weighted_ch1_baseline_mean,weighted_ch1_baseline_sigma,weighted_ch1_dcr,weighted_ch1_dcr_error,weighted_ch1_led,weighted_ch1_led_error,weighted_ch1_trigger_ratio,weighted_ch1_trigger_ratio_error,weighted_ch1_lambda,weighted_ch1_lambda_error,weighted_test_cali,weighted_test_cali_error,total_ch0_baseline_mean,total_ch0_baseline_sigma,total_ch0_dcr,total_ch0_dcr_error,total_ch0_led,total_ch0_led_error,total_ch0_trigger_ratio,total_ch0_trigger_ratio_error,total_ch0_lambda,total_ch0_lambda_error,total_ch1_baseline_mean,total_ch1_baseline_sigma,total_ch1_dcr,total_ch1_dcr_error,total_ch1_led,total_ch1_led_error,total_ch1_trigger_ratio,total_ch1_trigger_ratio_error,total_ch1_lambda,total_ch1_lambda_error,total_test_cali,total_test_cali_error
415.0,2.0,1.0,0.0,392.9864100461853,0.09803512780117407,2.8469446866179107,0.044931970155003366,1910.744924995162,4.407750737270287,0.02926998965985228,6.75206914410048e-05,0.02971244212164496,6.958647429220547e-05,488.9345787957567,0.10360915673069127,5.559519667564446,0.06324113695655682,3022.9540488932153,5.557928942208215,0.046307506876427824,8.51398428646856e-05,0.04742464906990958,8.931895315922489e-05,1.599223438941611,0.046470707596315816,392.9864100461853,0.09803512780117407,2.9308793519988985,0.04558956217822689,38235.1162292482,88.17705865768683,0.02928547505303932,6.753757556498977e-05,0.02972913611582318,6.960502034111616e-05,488.9345787957567,0.10360915673069127,5.631989686334381,0.06365206210744713,60477.78338520431,111.17467710035658,0.0463218316369518,8.515217302414337e-05,0.04744078697282737,8.933325341422069e-05,1.5988780185451232,0.004837191637306472
415.0,2.0,1.0,10.0,393.6350661463672,0.2406093744579509,3.280774378356856,0.1077161420667181,2872.104623708206,12.058287794553522,0.0439967007308242,0.0001847164184214,0.0449929989007501,0.0001932172851005,488.085309381345,0.2327089193315735,7.562526284779141,0.1653067429013296,3294.765458399788,13.013170378838725,0.0504712845955849,0.0001993439089895,0.0517875536331807,0.0002099397058704,1.1510135998584743,0.0824461785380026,393.6350661463672,0.2406093744579509,3.356227786960337,0.1089477642740825,57458.03128650496,241.1985310736282,0.0440089087672372,0.000184741521962,0.0450066847683372,0.0001932460706551,488.085309381345,0.2327089193315735,7.6134022532629455,0.1658618512842328,65923.67770631725,260.3175096794978,0.0504930129490787,0.0001993853474873,0.0518123900934472,0.0002099882888767,1.151215432999363,0.0067972118874773
415.0,2.0,1.0,20.0,393.2150464478228,0.2685038197311692,3.3178527282391745,0.1082017270141253,4892.617890634847,15.696688441287629,0.0749481907266367,0.0002404517224461,0.0779040661317022,0.000259933122116,488.31549864810063,0.2451097427261487,7.684094938697666,0.1667472199045239,3505.701219806642,13.41622645398511,0.0537025309406653,0.0002055181748465,0.0551973226867185,0.000217181292271,0.7085294186493892,0.06045844065836217,393.2150464478228,0.2685038197311692,3.3769390193655187,0.1091609356166172,97866.15979719718,313.9564484312642,0.0749587620995689,0.0002404690934675,0.0779169609494584,0.0002599549983451,488.31549864810063,0.2451097427261487,7.743516980840978,0.1673907165222661,70128.61850486882,268.34831840980706,0.0537137090264007,0.0002055363958408,0.0552101225499566,0.0002172031844922,0.7085764367243382,0.0036550625370687
415.0,2.0,1.0,30.0,393.659489468927,0.3099518770826955,3.189293455251162,0.1060235809879139,7352.413986053929,19.21692950167697,0.1126288907177378,0.0002943769837879,0.119489175603128,0.0003317402424758,487.7018691538503,0.2335276159774151,6.685204877185683,0.1551582844030796,3323.251299977472,13.045165595358965,0.0509076485903411,0.0001998340317916,0.0522484138974843,0.000210552725541,0.4372648286655059,0.04625807976136385,393.659489468927,0.3099518770826955,3.249685829269508,0.1070227031530687,147065.263682056,384.3597266094718,0.1126418992662806,0.0002943931729545,0.1195066569129924,0.0003317636619433,487.7018691538503,0.2335276159774151,6.773669644635821,0.1561815088881724,66474.57902775481,260.92539629263314,0.0509149655543465,0.0001998509469153,0.0522568801233612,0.0002105722244709,0.4372717091517943,0.0021396907472608
415.0,2.0,1.0,40.0,393.56909042621686,0.335654927221699,3.6060448983448112,0.1124923652457151,9269.380834430269,21.570910551155848,0.1419941917038949,0.0003304367425115,0.1531410990712044,0.0003851213764766,488.1924733902992,0.2281208540426645,6.4224548325399695,0.1522538422516493,2918.5157845235485,12.241379877030848,0.0447076560129219,0.0001875211378221,0.045736503735181,0.0001962970328886,0.2986559716011662,0.03854398077249157,393.56909042621686,0.335654927221699,3.670681063240648,0.113496066204997,185403.06586845056,431.43491245115854,0.1420060247154186,0.0003304495346592,0.1531582013316701,0.0003851420221799,488.1924733902992,0.2281208540426645,6.525801958496609,0.1534739521324077,58394.32879334598,244.87901293329347,0.0447260484017662,0.0001875605184844,0.0457571193256727,0.0001963421259112,0.2987572257171123,0.001485875667191
415.0,2.0,1.0,50.0,392.9674429799684,0.3287750539607875,4.886856483197191,0.1313246897509202,9261.072780812212,21.57768687075224,0.1418671396133198,0.0003305410511706,0.1529929859088567,0.0003851859036841,488.5147204779084,0.2230431029866568,6.99471428800769,0.1593373823505934,2468.37456528554,11.303924584681075,0.0378121689968321,0.0001731608758824,0.0385449092044906,0.0001799657308189,0.2519390609674956,0.03655708063220995,392.9674429799684,0.3287750539607875,4.937201991772671,0.1319994246623696,185236.4986337493,431.5714707007978,0.1418786629833603,0.0003305546352711,0.153009771058507,0.0003852073372518,488.5147204779084,0.2230431029866568,7.019753292645758,0.1596223184095572,49380.88966344006,226.1059622441504,0.0378224305363826,0.0001731819152941,0.038556261707881,0.0001799895578428,0.2519856179193817,0.0013364829859776
415.0,2.0,1.0,60.0,393.7554911143389,0.2775248178700134,3.0355709813594918,0.10348815918025,5877.034947058275,17.18951930629239,0.0900281088703779,0.0002633198423145,0.0943404187050201,0.0002893712915096,487.9992382296392,0.2073196170522268,6.162277475088386,0.1503886382486126,1545.7978539053452,9.02202155636116,0.0236795014385009,0.0001382049870765,0.0239638426051575,0.0001415569611924,0.2540145881701752,0.04111836890394608,393.7554911143389,0.2775248178700134,3.132953125055791,0.1051350230291447,117550.8738780142,343.8040080329237,0.0900359021737241,0.0002633302757605,0.0943501331876873,0.0002893853465093,487.9992382296392,0.2073196170522268,6.23565649016756,0.151281385505852,30932.86717795324,180.48360748402987,0.0236924534144862,0.0001382380572028,0.0239776329990545,0.0001415927365165,0.2541345961998451,0.0016910697675749
415.0,2.0,1.0,70.0,394.1675998938758,0.2451847464201309,2.99697419044802,0.1028040825874851,3568.057108730065,13.416067956001395,0.054657737572458,0.000205515746875,0.0562073599019207,0.0002173981796006,487.67426241364296,0.1868448597853443,4.625535505371951,0.1353738390518283,374.925219653172,4.810884553778044,0.0057433397618438,7.369614818899083e-05,0.0057597298495769,7.412185107825955e-05,0.1024728764992238,0.03710787900094803,394.1675998938758,0.2451847464201309,3.022167582156883,0.1032352780344577,71374.11271929098,268.34243441584624,0.0546676721195549,0.0002055318891052,0.0562187435949383,0.0002174176033587,487.67426241364296,0.1868448597853443,4.651313031924492,0.135750525648179,7518.351932659082,96.32379111209856,0.0057585416150881,7.377741353561471e-05,0.0057751859446553,7.420472452985604e-05,0.1027270546326344,0.0013784208371616
415.0,2.0,1.0,80.0,393.773230817468,0.2228966656950205,3.374778410609825,0.109530594951944,2346.051076394785,10.919020039620316,0.0359382824202631,0.0001672644001167,0.036599065423822,0.0001734996286679,488.6452350373195,0.185233164871003,5.083189686631961,0.1545485210732201,99.48050325234198,3.7602678222407473,0.0015239047679586,5.760214188480546e-05,0.0015250073751475,5.7690054887886335e-05,0.0416679321585891,0.03985724036231309,393.773230817468,0.2228966656950205,3.462458590406133,0.1109443294654171,46939.75706353289,218.42418160914576,0.0359526325547892,0.0001672979332177,0.0366148492247895,0.0001735370468996,488.6452350373195,0.185233164871003,5.173455402822449,0.1559146952453614,1993.591029079563,75.5778268195137,0.0015269539132043,5.788742863014224e-05,0.0015281208954342,5.797595524187057e-05,0.0417350044527731,0.001595707461487
415.0,2.0,1.0,90.0,393.87186377005565,0.2168012377605355,3.2384652210934983,0.1075367413055304,1676.4795988011726,9.259567783878229,0.0256813664032041,0.0001418438692383,0.0260158643305581,0.0001455825803504,488.3712429647383,0.185709069895275,5.00292868470627,0.1585152721356726,74.53815961566761,3.8351828103835546,0.001141822298034,5.874973667865707e-05,0.0011423823956185,5.881689331187742e-05,0.043910991428284,0.047687765990422536,393.87186377005565,0.2168012377605355,3.3209126685752346,0.1088970163216935,33559.726029193625,185.269977228766,0.0257044470199093,0.0001419040879509,0.0260405788842688,0.0001456478863286,488.3712429647383,0.185709069895275,5.137993408407184,0.1606407510386686,1503.5974570049211,77.57189074396415,0.0011516524640049,5.941474474874705e-05,0.0011523161252909,5.948324877877014e-05,0.0442507876039201,0.0022976213865264
